id,lock_version,json_schema_version,"building","title","floor","room","area","barcode","classification","coordinate_1_label","coordinate_1_indicator","coordinate_2_label","coordinate_2_indicator","coordinate_3_label","coordinate_3_indicator",temporary_id,"created_by","last_modified_by","create_time","system_mtime","user_mtime"
108,0,1,"Building","Building, Floor, Room [Range: C, Section: 4, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","4","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
109,0,1,"Building","Building, Floor, Room [Range: C, Section: 4, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","4","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
110,0,1,"Building","Building, Floor, Room [Range: C, Section: 4, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","4","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
111,0,1,"Building","Building, Floor, Room [Range: C, Section: 4, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","4","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
112,0,1,"Building","Building, Floor, Room [Range: C, Section: 4, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","4","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
113,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
114,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
115,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
116,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
117,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
118,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
119,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
120,0,1,"Building","Building, Floor, Room [Range: C, Section: 5, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","C","Section","5","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
121,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
122,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
123,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
124,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
125,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
126,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
127,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
128,0,1,"Building","Building, Floor, Room [Range: D, Section: 1, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","1","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
129,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
130,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
131,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
132,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
133,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
134,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
135,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
136,0,1,"Building","Building, Floor, Room [Range: D, Section: 2, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","2","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
137,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
138,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
139,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
140,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
141,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
142,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
143,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
144,0,1,"Building","Building, Floor, Room [Range: D, Section: 3, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","3","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
145,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
146,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
147,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
148,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
149,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
150,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
152,0,1,"Building","Building, Floor, Room [Range: D, Section: 4, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","4","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
153,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
154,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:25","2017-07-13 22:14:18","2016-01-11 14:34:25"
155,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
156,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
157,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
158,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
159,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
160,0,1,"Building","Building, Floor, Room [Range: D, Section: 5, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","D","Section","5","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
161,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
162,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
163,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
164,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
165,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
166,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
167,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
168,0,1,"Building","Building, Floor, Room [Range: E, Section: 1, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","1","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
170,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
171,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
172,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
173,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
174,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
175,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
176,0,1,"Building","Building, Floor, Room [Range: E, Section: 2, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","2","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
177,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
178,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
179,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
180,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
181,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
182,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
183,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
184,0,1,"Building","Building, Floor, Room [Range: E, Section: 3, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","3","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
185,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
186,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
187,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
188,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
189,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 5]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","5",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
190,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 6]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","6",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
191,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 7]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","7",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
192,0,1,"Building","Building, Floor, Room [Range: E, Section: 4, Shelf: 8]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","4","Shelf","8",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
193,0,1,"Building","Building, Floor, Room [Range: E, Section: 5, Shelf: 1]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","5","Shelf","1",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
194,0,1,"Building","Building, Floor, Room [Range: E, Section: 5, Shelf: 2]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","5","Shelf","2",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
195,0,1,"Building","Building, Floor, Room [Range: E, Section: 5, Shelf: 3]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","5","Shelf","3",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
196,0,1,"Building","Building, Floor, Room [Range: E, Section: 5, Shelf: 4]","Floor","Room",NULL,NULL,NULL,"Range","E","Section","5","Shelf","4",NULL,"admin","admin","2016-01-11 14:34:26","2017-07-13 22:14:18","2016-01-11 14:34:26"
