id,accession_id,resource_id,archival_object_id,digital_object_id,digital_object_component_id,agent_person_id,agent_family_id,agent_corporate_entity_id,agent_software_id,event_id,aspace_relationship_position,"created_by","last_modified_by","system_mtime","user_mtime",role_id,suppressed
811,NULL,NULL,NULL,NULL,NULL,418,NULL,NULL,NULL,804,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
812,NULL,NULL,NULL,NULL,NULL,419,NULL,NULL,NULL,805,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
813,NULL,NULL,NULL,NULL,NULL,420,NULL,NULL,NULL,806,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
814,NULL,NULL,NULL,NULL,NULL,421,NULL,NULL,NULL,807,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
815,NULL,NULL,NULL,NULL,NULL,422,NULL,NULL,NULL,808,0,NULL,NULL,"2017-01-26 13:48:08","2017-01-26 13:48:08",228,0
816,NULL,NULL,NULL,NULL,NULL,423,NULL,NULL,NULL,809,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,217,NULL,810,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
818,NULL,NULL,NULL,NULL,NULL,424,NULL,NULL,NULL,811,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
819,NULL,NULL,NULL,NULL,NULL,425,NULL,NULL,NULL,812,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
820,NULL,NULL,NULL,NULL,NULL,426,NULL,NULL,NULL,813,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
821,NULL,NULL,NULL,NULL,NULL,427,NULL,NULL,NULL,814,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
822,NULL,NULL,NULL,NULL,NULL,428,NULL,NULL,NULL,815,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
823,NULL,NULL,NULL,NULL,NULL,429,NULL,NULL,NULL,816,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
824,NULL,NULL,NULL,NULL,NULL,430,NULL,NULL,NULL,817,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
825,NULL,NULL,NULL,NULL,NULL,431,NULL,NULL,NULL,818,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
826,NULL,NULL,NULL,NULL,NULL,432,NULL,NULL,NULL,819,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
827,NULL,NULL,NULL,NULL,NULL,433,NULL,NULL,NULL,820,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
828,NULL,NULL,NULL,NULL,NULL,434,NULL,NULL,NULL,821,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
829,NULL,NULL,NULL,NULL,NULL,435,NULL,NULL,NULL,822,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
830,NULL,NULL,NULL,NULL,NULL,436,NULL,NULL,NULL,823,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
831,NULL,NULL,NULL,NULL,NULL,437,NULL,NULL,NULL,824,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
832,NULL,NULL,NULL,NULL,NULL,438,NULL,NULL,NULL,825,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
833,NULL,NULL,NULL,NULL,NULL,439,NULL,NULL,NULL,826,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
834,NULL,NULL,NULL,NULL,NULL,440,NULL,NULL,NULL,827,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
835,NULL,NULL,NULL,NULL,NULL,441,NULL,NULL,NULL,828,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
836,NULL,NULL,NULL,NULL,NULL,442,NULL,NULL,NULL,829,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
837,NULL,NULL,NULL,NULL,NULL,443,NULL,NULL,NULL,830,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
838,NULL,NULL,NULL,NULL,NULL,444,NULL,NULL,NULL,831,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
839,NULL,NULL,NULL,NULL,NULL,445,NULL,NULL,NULL,832,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
840,NULL,NULL,NULL,NULL,NULL,446,NULL,NULL,NULL,833,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
841,NULL,NULL,NULL,NULL,NULL,447,NULL,NULL,NULL,834,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
842,NULL,NULL,NULL,NULL,NULL,448,NULL,NULL,NULL,835,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
843,NULL,NULL,NULL,NULL,NULL,NULL,NULL,218,NULL,836,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
844,NULL,NULL,NULL,NULL,NULL,NULL,NULL,219,NULL,837,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
845,NULL,NULL,NULL,NULL,NULL,NULL,NULL,220,NULL,838,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
846,NULL,NULL,NULL,NULL,NULL,449,NULL,NULL,NULL,839,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
847,NULL,NULL,NULL,NULL,NULL,450,NULL,NULL,NULL,840,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
848,NULL,NULL,NULL,NULL,NULL,451,NULL,NULL,NULL,841,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
849,NULL,NULL,NULL,NULL,NULL,452,NULL,NULL,NULL,842,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
850,NULL,NULL,NULL,NULL,NULL,453,NULL,NULL,NULL,843,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
851,NULL,NULL,NULL,NULL,NULL,454,NULL,NULL,NULL,844,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
852,NULL,NULL,NULL,NULL,NULL,455,NULL,NULL,NULL,845,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
853,NULL,NULL,NULL,NULL,NULL,456,NULL,NULL,NULL,846,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
854,NULL,NULL,NULL,NULL,NULL,457,NULL,NULL,NULL,847,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
855,NULL,NULL,NULL,NULL,NULL,458,NULL,NULL,NULL,848,0,NULL,NULL,"2017-01-26 13:48:09","2017-01-26 13:48:09",228,0
856,NULL,NULL,NULL,NULL,NULL,459,NULL,NULL,NULL,849,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
857,NULL,NULL,NULL,NULL,NULL,NULL,NULL,221,NULL,850,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
858,NULL,NULL,NULL,NULL,NULL,460,NULL,NULL,NULL,851,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
859,NULL,NULL,NULL,NULL,NULL,461,NULL,NULL,NULL,852,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
860,NULL,NULL,NULL,NULL,NULL,462,NULL,NULL,NULL,853,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
861,NULL,NULL,NULL,NULL,NULL,463,NULL,NULL,NULL,854,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
862,NULL,NULL,NULL,NULL,NULL,464,NULL,NULL,NULL,855,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
863,NULL,NULL,NULL,NULL,NULL,NULL,NULL,222,NULL,856,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
864,NULL,NULL,NULL,NULL,NULL,465,NULL,NULL,NULL,857,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
865,NULL,NULL,NULL,NULL,NULL,466,NULL,NULL,NULL,858,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
866,NULL,NULL,NULL,NULL,NULL,467,NULL,NULL,NULL,859,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
867,NULL,NULL,NULL,NULL,NULL,468,NULL,NULL,NULL,860,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
868,NULL,NULL,NULL,NULL,NULL,469,NULL,NULL,NULL,861,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
869,NULL,NULL,NULL,NULL,NULL,470,NULL,NULL,NULL,862,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
870,NULL,NULL,NULL,NULL,NULL,471,NULL,NULL,NULL,863,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
871,NULL,NULL,NULL,NULL,NULL,472,NULL,NULL,NULL,864,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
872,NULL,NULL,NULL,NULL,NULL,473,NULL,NULL,NULL,865,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
873,NULL,NULL,NULL,NULL,NULL,474,NULL,NULL,NULL,866,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
874,NULL,NULL,NULL,NULL,NULL,475,NULL,NULL,NULL,867,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
875,NULL,NULL,NULL,NULL,NULL,476,NULL,NULL,NULL,868,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
876,NULL,NULL,NULL,NULL,NULL,477,NULL,NULL,NULL,869,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
877,NULL,NULL,NULL,NULL,NULL,478,NULL,NULL,NULL,870,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
878,NULL,NULL,NULL,NULL,NULL,479,NULL,NULL,NULL,871,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
879,NULL,NULL,NULL,NULL,NULL,480,NULL,NULL,NULL,872,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
880,NULL,NULL,NULL,NULL,NULL,481,NULL,NULL,NULL,873,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
881,NULL,NULL,NULL,NULL,NULL,482,NULL,NULL,NULL,874,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
882,NULL,NULL,NULL,NULL,NULL,483,NULL,NULL,NULL,875,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
883,NULL,NULL,NULL,NULL,NULL,484,NULL,NULL,NULL,876,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
884,NULL,NULL,NULL,NULL,NULL,485,NULL,NULL,NULL,877,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
885,NULL,NULL,NULL,NULL,NULL,NULL,NULL,223,NULL,878,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
886,NULL,NULL,NULL,NULL,NULL,486,NULL,NULL,NULL,879,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
887,NULL,NULL,NULL,NULL,NULL,487,NULL,NULL,NULL,880,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
888,NULL,NULL,NULL,NULL,NULL,488,NULL,NULL,NULL,881,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
889,NULL,NULL,NULL,NULL,NULL,NULL,NULL,224,NULL,882,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
890,NULL,NULL,NULL,NULL,NULL,489,NULL,NULL,NULL,883,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
891,NULL,NULL,NULL,NULL,NULL,490,NULL,NULL,NULL,884,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
892,NULL,NULL,NULL,NULL,NULL,491,NULL,NULL,NULL,885,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
893,NULL,NULL,NULL,NULL,NULL,492,NULL,NULL,NULL,886,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
894,NULL,NULL,NULL,NULL,NULL,493,NULL,NULL,NULL,887,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
895,NULL,NULL,NULL,NULL,NULL,494,NULL,NULL,NULL,888,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
896,NULL,NULL,NULL,NULL,NULL,NULL,NULL,225,NULL,889,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
897,NULL,NULL,NULL,NULL,NULL,495,NULL,NULL,NULL,890,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
898,NULL,NULL,NULL,NULL,NULL,496,NULL,NULL,NULL,891,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
899,NULL,NULL,NULL,NULL,NULL,497,NULL,NULL,NULL,892,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
900,NULL,NULL,NULL,NULL,NULL,498,NULL,NULL,NULL,893,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
901,NULL,NULL,NULL,NULL,NULL,499,NULL,NULL,NULL,894,0,NULL,NULL,"2017-01-26 13:48:10","2017-01-26 13:48:10",228,0
902,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,895,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
903,NULL,NULL,NULL,NULL,NULL,501,NULL,NULL,NULL,896,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
904,NULL,NULL,NULL,NULL,NULL,502,NULL,NULL,NULL,897,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
905,NULL,NULL,NULL,NULL,NULL,503,NULL,NULL,NULL,898,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
906,NULL,NULL,NULL,NULL,NULL,504,NULL,NULL,NULL,899,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
907,NULL,NULL,NULL,NULL,NULL,505,NULL,NULL,NULL,900,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
908,NULL,NULL,NULL,NULL,NULL,506,NULL,NULL,NULL,901,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
909,NULL,NULL,NULL,NULL,NULL,507,NULL,NULL,NULL,902,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
910,NULL,NULL,NULL,NULL,NULL,508,NULL,NULL,NULL,903,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
911,NULL,NULL,NULL,NULL,NULL,509,NULL,NULL,NULL,904,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
912,NULL,NULL,NULL,NULL,NULL,510,NULL,NULL,NULL,905,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
913,NULL,NULL,NULL,NULL,NULL,511,NULL,NULL,NULL,906,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
914,NULL,NULL,NULL,NULL,NULL,512,NULL,NULL,NULL,907,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
915,NULL,NULL,NULL,NULL,NULL,513,NULL,NULL,NULL,908,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
916,NULL,NULL,NULL,NULL,NULL,514,NULL,NULL,NULL,909,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
917,NULL,NULL,NULL,NULL,NULL,515,NULL,NULL,NULL,910,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
918,NULL,NULL,NULL,NULL,NULL,516,NULL,NULL,NULL,911,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
919,NULL,NULL,NULL,NULL,NULL,517,NULL,NULL,NULL,912,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
920,NULL,NULL,NULL,NULL,NULL,518,NULL,NULL,NULL,913,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
921,NULL,NULL,NULL,NULL,NULL,519,NULL,NULL,NULL,914,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
922,NULL,NULL,NULL,NULL,NULL,520,NULL,NULL,NULL,915,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
923,NULL,NULL,NULL,NULL,NULL,521,NULL,NULL,NULL,916,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
924,NULL,NULL,NULL,NULL,NULL,NULL,NULL,226,NULL,917,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
925,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227,NULL,918,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
926,NULL,NULL,NULL,NULL,NULL,NULL,NULL,228,NULL,919,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
927,NULL,NULL,NULL,NULL,NULL,522,NULL,NULL,NULL,920,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
928,NULL,NULL,NULL,NULL,NULL,523,NULL,NULL,NULL,921,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
929,NULL,NULL,NULL,NULL,NULL,524,NULL,NULL,NULL,922,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
930,NULL,NULL,NULL,NULL,NULL,525,NULL,NULL,NULL,923,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
931,NULL,NULL,NULL,NULL,NULL,526,NULL,NULL,NULL,924,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
932,NULL,NULL,NULL,NULL,NULL,527,NULL,NULL,NULL,925,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
933,NULL,NULL,NULL,NULL,NULL,528,NULL,NULL,NULL,926,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
934,NULL,NULL,NULL,NULL,NULL,529,NULL,NULL,NULL,927,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
935,NULL,NULL,NULL,NULL,NULL,530,NULL,NULL,NULL,928,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
936,NULL,NULL,NULL,NULL,NULL,531,NULL,NULL,NULL,929,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
937,NULL,NULL,NULL,NULL,NULL,532,NULL,NULL,NULL,930,0,NULL,NULL,"2017-01-26 13:48:11","2017-01-26 13:48:11",228,0
938,NULL,NULL,NULL,NULL,NULL,NULL,NULL,229,NULL,931,0,NULL,NULL,"2017-01-26 13:48:12","2017-01-26 13:48:12",228,0
939,NULL,NULL,NULL,NULL,NULL,NULL,NULL,230,NULL,932,0,NULL,NULL,"2017-01-26 13:48:12","2017-01-26 13:48:12",228,0
940,NULL,NULL,NULL,NULL,NULL,533,NULL,NULL,NULL,933,0,NULL,NULL,"2017-01-26 14:02:00","2017-01-26 14:02:00",228,0
941,NULL,NULL,NULL,NULL,NULL,534,NULL,NULL,NULL,934,0,NULL,NULL,"2017-01-26 19:02:40","2017-01-26 19:02:40",228,0
942,NULL,NULL,NULL,NULL,NULL,535,NULL,NULL,NULL,935,0,NULL,NULL,"2017-02-01 23:42:32","2017-02-01 23:42:32",228,0
943,NULL,NULL,NULL,272,NULL,NULL,NULL,NULL,NULL,936,0,NULL,NULL,"2017-02-02 16:14:18","2017-02-02 16:14:18",227,0
944,NULL,NULL,NULL,272,NULL,NULL,NULL,NULL,NULL,937,0,NULL,NULL,"2017-02-02 16:15:00","2017-02-02 16:15:00",227,0
945,NULL,NULL,NULL,NULL,NULL,536,NULL,NULL,NULL,938,0,NULL,NULL,"2017-02-03 20:26:05","2017-02-03 20:26:05",228,0
946,NULL,NULL,NULL,NULL,NULL,537,NULL,NULL,NULL,939,0,NULL,NULL,"2017-02-06 14:13:33","2017-02-06 14:13:33",228,0
947,NULL,NULL,NULL,NULL,NULL,538,NULL,NULL,NULL,940,0,NULL,NULL,"2017-02-08 16:03:11","2017-02-08 16:03:11",228,0
948,NULL,NULL,NULL,NULL,NULL,539,NULL,NULL,NULL,941,0,NULL,NULL,"2017-02-14 20:55:44","2017-02-14 20:55:44",228,0
949,NULL,NULL,NULL,NULL,NULL,540,NULL,NULL,NULL,942,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
950,NULL,NULL,NULL,NULL,NULL,541,NULL,NULL,NULL,943,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
951,NULL,NULL,NULL,NULL,NULL,542,NULL,NULL,NULL,944,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
952,NULL,NULL,NULL,NULL,NULL,543,NULL,NULL,NULL,945,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
953,NULL,NULL,NULL,NULL,NULL,544,NULL,NULL,NULL,946,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
954,NULL,NULL,NULL,NULL,NULL,545,NULL,NULL,NULL,947,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
955,NULL,NULL,NULL,NULL,NULL,546,NULL,NULL,NULL,948,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
956,NULL,NULL,NULL,NULL,NULL,547,NULL,NULL,NULL,949,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
957,NULL,NULL,NULL,NULL,NULL,548,NULL,NULL,NULL,950,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
958,NULL,NULL,NULL,NULL,NULL,549,NULL,NULL,NULL,951,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
959,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,952,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
960,NULL,NULL,NULL,NULL,NULL,551,NULL,NULL,NULL,953,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
961,NULL,NULL,NULL,NULL,NULL,552,NULL,NULL,NULL,954,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
962,NULL,NULL,NULL,NULL,NULL,553,NULL,NULL,NULL,955,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
963,NULL,NULL,NULL,NULL,NULL,554,NULL,NULL,NULL,956,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
964,NULL,NULL,NULL,NULL,NULL,555,NULL,NULL,NULL,957,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
965,NULL,NULL,NULL,NULL,NULL,556,NULL,NULL,NULL,958,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
966,NULL,NULL,NULL,NULL,NULL,557,NULL,NULL,NULL,959,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
967,NULL,NULL,NULL,NULL,NULL,558,NULL,NULL,NULL,960,0,NULL,NULL,"2017-02-15 00:16:39","2017-02-15 00:16:39",228,0
968,NULL,NULL,NULL,NULL,NULL,559,NULL,NULL,NULL,961,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
969,NULL,NULL,NULL,NULL,NULL,560,NULL,NULL,NULL,962,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
970,NULL,NULL,NULL,NULL,NULL,561,NULL,NULL,NULL,963,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
971,NULL,NULL,NULL,NULL,NULL,562,NULL,NULL,NULL,964,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
972,NULL,NULL,NULL,NULL,NULL,563,NULL,NULL,NULL,965,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
973,NULL,NULL,NULL,NULL,NULL,564,NULL,NULL,NULL,966,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
974,NULL,NULL,NULL,NULL,NULL,565,NULL,NULL,NULL,967,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
975,NULL,NULL,NULL,NULL,NULL,566,NULL,NULL,NULL,968,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
976,NULL,NULL,NULL,NULL,NULL,567,NULL,NULL,NULL,969,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
977,NULL,NULL,NULL,NULL,NULL,568,NULL,NULL,NULL,970,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,231,NULL,971,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
979,NULL,NULL,NULL,NULL,NULL,569,NULL,NULL,NULL,972,0,NULL,NULL,"2017-02-15 03:35:33","2017-02-15 03:35:33",228,0
980,NULL,NULL,NULL,NULL,NULL,570,NULL,NULL,NULL,973,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
981,NULL,NULL,NULL,NULL,NULL,571,NULL,NULL,NULL,974,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
982,NULL,NULL,NULL,NULL,NULL,572,NULL,NULL,NULL,975,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
983,NULL,NULL,NULL,NULL,NULL,573,NULL,NULL,NULL,976,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
984,NULL,NULL,NULL,NULL,NULL,574,NULL,NULL,NULL,977,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
985,NULL,NULL,NULL,NULL,NULL,575,NULL,NULL,NULL,978,0,NULL,NULL,"2017-02-16 19:13:31","2017-02-16 19:13:31",228,0
